:: ERROR: Unable to proceed: no support for sourcing from '[dash|sh]' shell.
   This script must be sourced. Did you execute or source this script?
   Can be caused by sourcing from inside a "shebang-less" script.
   Can also be caused by sourcing from ZSH version 4.x or older.
LAMMPS (2 Aug 2023)
WARNING: Using I/O redirection is unreliable with parallel runs. Better to use the -in switch to read input files. (../lammps.cpp:537)
Reading restart file ...
  restart file = 2 Aug 2023, LAMMPS = 2 Aug 2023
  restoring atom style full from restart
  orthogonal box = (1.3688094 1.3688094 1.3688094) to (42.256959 42.256959 42.256959)
  2 by 2 by 3 MPI processor grid
  restoring pair style lj/cut/coul/long from restart
  restoring bond style harmonic from restart
  restoring angle style harmonic from restart
  3000 atoms
  2000 bonds
  1000 angles
Finding 1-2 1-3 1-4 neighbors ...
  special bond factors lj:    0        0        0       
  special bond factors coul:  0        0        0       
     2 = max # of 1-2 neighbors
     1 = max # of 1-3 neighbors
     1 = max # of 1-4 neighbors
     2 = max # of special neighbors
  special bonds CPU = 0.002 seconds
  read_restart CPU = 0.014 seconds
2000 atoms in group carb
1000 atoms in group oxy
Finding SHAKE clusters ...
       0 = # of size 2 clusters
    1000 = # of size 3 clusters
       0 = # of size 4 clusters
       0 = # of frozen angles
  find clusters CPU = 0.002 seconds
Resetting global fix info from restart file:
  fix style: npt, fix ID: runnpt
Resetting global fix info from restart file:
  fix style: npt, fix ID: runnpt
PPPM initialization ...
  using 12-bit tables for long-range coulomb (../kspace.cpp:342)
  G vector (1/distance) = 0.22940094
  grid = 32 32 32
  stencil order = 5
  estimated absolute RMS force accuracy = 0.00036424429
  estimated relative force accuracy = 1.0969109e-06
  using double precision KISS FFT
  3d grid and FFT values/proc = 10051 3072
Generated 1 of 1 mixed pair_coeff terms from geometric mixing rule
All restart file global fix info was re-assigned
Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 17
  ghost atom cutoff = 17
  binsize = 8.5, bins = 5 5 5
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut/coul/long, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Setting up Verlet run ...
  Unit style    : real
  Current step  : 15000000
  Time step     : 1
Per MPI rank memory allocation (min/avg/max) = 8.968 | 9.285 | 9.35 Mbytes
   Step         PotEng         KinEng         TotEng         Press           Temp           c_2            c_3            c_5      
  15481500  -1643.7234      1783.981       140.25763      140.03594      256.60512      177.07945      31359.239      1.148986     
  15482000  -1656.3797      1816.7059      160.32616      114.75467      261.31221      177.15856      31387.358      1.1489984    
  15482500  -1678.8448      1761.6612      82.816328      118.63945      253.39466      177.14784      31383.431      1.1489959    
  15483000  -1691.2936      1793.3503      102.05664      119.00588      257.95277      177.21209      31406.105      1.149014     
  15483500  -1605.7059      1741.9064      136.20047      123.39263      250.55317      177.05837      31351.918      1.1489998    
  15484000  -1680.4336      1733.623       53.189386      74.597084      249.3617       177.17838      31394.26       1.1490085    
  15484500  -1675.9643      1779.5521      103.58783      87.539004      255.96807      177.17184      31391.869      1.1490166    
  15485000  -1643.2425      1778.9953      135.75289      186.35         255.88798      177.12546      31375.723      1.1489827    
  15485500  -1707.7242      1774.221       66.496733      145.44758      255.20124      177.17737      31393.905      1.1489833    
  15486000  -1695.9658      1744.8069      48.841064      163.93662      250.97037      177.12597      31375.879      1.1489945    
  15486500  -1728.8448      1760.7562      31.911362      31.415945      253.26449      177.25825      31422.53       1.149012     
  15487000  -1657.3409      1741.1896      83.848732      314.13305      250.45006      177.06446      31354.083      1.1490122    
  15487500  -1697.8162      1766.5144      68.698111      162.51691      254.09274      177.24893      31419.452      1.1489837    
  15488000  -1736.8372      1762.6115      25.774266      103.29185      253.53136      177.20093      31402.377      1.1489996    
  15488500  -1752.5567      1773.1815      20.624775      134.11008      255.05172      177.19339      31399.676      1.1490017    
  15489000  -1705.8575      1729.0508      23.193308      181.53539      248.70404      177.1688       31390.9        1.1490114    
  15489500  -1725.2527      1763.6659      38.41311       30.823187      253.68301      177.22155      31409.601      1.1490027    
  15490000  -1707.8074      1708.2825      0.47507605     237.72934      245.71675      177.18526      31396.771      1.1489949    
  15490500  -1713.3403      1719.9923      6.6519706      46.27859       247.40108      177.20304      31402.955      1.1490098    
  15491000  -1669.4054      1703.6615      34.256125      1.5001325      245.05208      177.17593      31393.663      1.1489861    
  15491500  -1726.0598      1765.2087      39.148874      170.03605      253.90493      177.24483      31417.779      1.1490024    
  15492000  -1741.4557      1751.0654      9.6096914      161.30777      251.87058      177.14703      31383.372      1.1489785    
  15492500  -1812.3679      1792.013      -20.354907     -59.465447      257.76043      177.2338       31413.909      1.1490092    
  15493000  -1758.0491      1767.5864      9.5372499      319.78624      254.24694      177.19994      31402.134      1.1490051    
  15493500  -1757.0761      1768.7892      11.71306       88.555511      254.41994      177.15992      31387.662      1.1490174    
  15494000  -1688.5851      1790.9361      102.35108      98.560735      257.60553      177.16211      31388.571      1.1490376    
  15494500  -1590.4204      1755.6784      165.25802     -131.78892      252.53411      177.07852      31359.029      1.1490042    
  15495000  -1615.3843      1773.8231      158.43877     -16.796942      255.14401      177.15946      31387.695      1.1489882    
  15495500  -1636.2742      1795.9027      159.62858      207.77326      258.31992      177.10771      31369.42       1.1490015    
  15496000  -1641.7         1785.892       144.19205      142.55325      256.87999      177.17166      31392.046      1.1490053    
  15496500  -1626.4984      1775.71        149.21156     -32.74558       255.41542      177.15171      31385.002      1.1489811    
  15497000  -1716.8306      1797.2931      80.462536      150.39608      258.5199       177.15043      31384.533      1.1489843    
  15497500  -1691.7823      1777.4512      85.668827      122.6159       255.66587      177.1664       31390.154      1.1489949    
  15498000  -1801.9004      1699.1318     -102.7686       181.45442      244.40054      177.25468      31421.249      1.1489823    
  15498500  -1808.1939      1697.0208     -111.173        15.996244      244.0969       177.21994      31408.929      1.1489953    
  15499000  -1791.0237      1771.2457     -19.778079      82.813394      254.77328      177.21226      31406.242      1.1490196    
  15499500  -1733.3903      1764.789       31.398708      245.43617      253.84457      177.16171      31388.29       1.1490219    
  15500000  -1655.8003      1747.6134      91.813148      195.64478      251.37405      177.146        31383.033      1.1490272    
  15500500  -1613.1297      1764.9954      151.86563      88.585675      253.87425      177.14219      31381.516      1.1490076    
  15501000  -1625.9019      1767.2242      141.32225      53.139431      254.19483      177.10026      31366.635      1.1489931    
  15501500  -1686.6345      1721.5267      34.892235     -193.97559      247.62179      177.18365      31396.393      1.1489758    
  15502000  -1718.8171      1751.7059      32.888787      62.444         251.96271      177.25426      31421.216      1.1489953    
  15502500  -1755.1183      1790.0176      34.899288      76.435067      257.47341      177.18254      31395.905      1.1489886    
  15503000  -1708.0984      1777.3247      69.226279      345.65783      255.64767      177.16547      31389.858      1.1490105    
  15503500  -1701.048       1745.5403      44.492362      289.26259      251.07586      177.17363      31392.607      1.149003     
  15504000  -1698.0696      1747.9082      49.838591      244.01306      251.41646      177.18507      31396.676      1.1490026    
  15504500  -1710.0437      1783.1107      73.066994      79.801186      256.47993      177.18348      31396.17       1.1489969    
  15505000  -1714.0273      1774.0623      60.035024      199.43348      255.17843      177.13204      31377.926      1.1489964    
  15505500  -1715.6637      1774.2476      58.583898      50.311823      255.20507      177.2165       31407.855      1.1490139    
  15506000  -1638.2542      1746.3598      108.1056       129.15527      251.19374      177.14627      31383.006      1.1490195    
  15506500  -1584.9206      1733.3712      148.45059      81.928307      249.32547      177.17991      31395.012      1.1490162    
  15507000  -1639.0702      1764.5368      125.46663      105.37142      253.80829      177.13675      31379.677      1.1489692    
  15507500  -1683.8699      1770.4753      86.605433      94.56141       254.66248      177.19228      31399.201      1.1489931    
  15508000  -1672.814       1748.0266      75.212609      210.93825      251.43348      177.16719      31390.444      1.1489938    
  15508500  -1691.2395      1736.1524      44.912875     -58.910287      249.72551      177.19361      31399.794      1.1489984    
  15509000  -1674.5145      1686.5219      12.007385      166.04502      242.58674      177.22099      31409.557      1.1490001    
  15509500  -1703.1605      1717.7935      14.632972     -65.173237      247.0848       177.21365      31406.75       1.148983     
  15510000  -1746.8157      1766.9133      20.097603     -19.070324      254.15012      177.20524      31404.045      1.1489961    
  15510500  -1732.2079      1722.4285     -9.7793497      125.94509      247.7515       177.16851      31390.697      1.1490215    
  15511000  -1696.4515      1772.0578      75.606287      63.922586      254.8901       177.22456      31410.831      1.149001     
  15511500  -1663.101       1767.9457      104.84474      78.265016      254.29862      177.13693      31379.687      1.1489983    
  15512000  -1691.8007      1761.0069      69.206187      179.36394      253.30056      177.18061      31395.166      1.149018     
  15512500  -1681.8399      1768.2983      86.458396      147.31916      254.34934      177.17125      31391.803      1.148976     
  15513000  -1717.4679      1784.0498      66.581877      336.45784      256.615        177.21703      31408.113      1.1489989    
  15513500  -1705.8809      1771.3572      65.47631      -64.464184      254.78933      177.12505      31375.656      1.1490138    
  15514000  -1692.5628      1801.281       108.71816      202.66158      259.09351      177.17573      31393.388      1.1489855    
  15514500  -1721.9046      1744.8418      22.937151      258.15258      250.97539      177.19025      31398.642      1.1490123    
  15515000  -1677.0552      1746.2587      69.203482      35.36554       251.17919      177.14123      31381.112      1.1490122    
  15515500  -1657.8579      1741.757       83.899082      16.457536      250.53168      177.16962      31391.198      1.1490342    
  15516000  -1558.1061      1787.5669      229.46076      98.944267      257.1209       177.10067      31366.932      1.1489917    
  15516500  -1653.8666      1781.5847      127.71804      100.99305      256.26043      177.19854      31401.572      1.1489702    
  15517000  -1657.2691      1733.2279      75.95882       39.07325       249.30486      177.1228       31374.754      1.1489978    
  15517500  -1664.5866      1776.4424      111.85581      189.31904      255.52077      177.20696      31404.572      1.1490142    
  15518000  -1671.7335      1771.5931      99.859663      104.85091      254.82326      177.17312      31392.583      1.1489887    
  15518500  -1676.1684      1739.4449      63.276546      151.85502      250.19911      177.19223      31399.28       1.1490063    
  15519000  -1626.4652      1737.7917      111.32648     -94.408221      249.96132      177.11299      31371.335      1.1490059    
  15519500  -1689.946       1787.1652      97.219139     -0.29094502     257.06312      177.27104      31427.289      1.1489921    
  15520000  -1681.8659      1747.5888      65.722872      174.2267       251.37051      177.0997       31366.566      1.148983     
  15520500  -1721.0183      1771.6609      50.642605      147.6891       254.83301      177.20259      31402.854      1.1490039    
  15521000  -1717.7494      1732.9804      15.230983     -32.980015      249.26926      177.20236      31402.923      1.1489805    
  15521500  -1750.5599      1780.9105      30.350516      213.41421      256.16345      177.21819      31408.341      1.1490034    
  15522000  -1700.8322      1756.6687      55.836472      90.949739      252.67655      177.16232      31388.698      1.1490075    
  15522500  -1732.2814      1771.8585      39.577181      77.841486      254.86143      177.16618      31389.946      1.1489946    
  15523000  -1705.0222      1773.2262      68.204064     -58.680311      255.05816      177.15393      31385.768      1.1490058    
  15523500  -1713.8896      1766.7544      52.864888      76.058573      254.12727      177.16127      31388.237      1.1489973    
  15524000  -1705.2315      1783.3838      78.152236      229.6122       256.51921      177.1854       31396.828      1.1489945    
